Dmax,I0_real,I0_real_err,I0_recip,Rg_autorg,Rg_real,Rg_real_err,Rg_recip,estimate,file,status
12.47,9.323,0.1783,9.322,2.4723,2.862,0.1561,2.858,0.6271,sample_SAM68_Tris150_low30000-integrate_subtracted.dat,ok
8.06,2.457,0.08346,2.457,1.72768,2.211,0.1616,2.209,0.5943,sample_SAM68_Tris150_lowest0000-integrate_subtracted.dat,ok
5.67,0.8919,0.05346,0.8919,1.00842,1.361,0.3229,1.361,0.5674,sample_SAM68_low20000-integrate_subtracted.dat,ok
7.04,4.86,0.06485,4.86,1.32078,2.072,0.05052,2.071,0.6229,sample_SAM68_low2_protein0000-integrate_subtracted.dat,ok
12.87,475.5,0.4589,475.5,3.14845,3.27,0.007198,3.269,0.7089,sample_SAM68_low2_withRNA0000-integrate_subtracted.dat,ok
3.24,1.122,0.03413,1.122,1.00467,1.309,0.03495,1.309,0.5031,sample_SAM68_low30000-integrate_subtracted.dat,ok
16.8,698.8,1.156,698.8,3.03093,3.051,0.02365,3.052,0.6979,sample_SAM68_low3_withRNA0000-integrate_subtracted.dat,ok
4.03,2.812,0.04093,2.812,1.01821,1.145,0.03868,1.144,0.5341,sample_SAM68_lowest_protein0000-integrate_subtracted.dat,ok
11.99,522.1,0.5775,522.1,3.13749,3.271,0.006855,3.269,0.7481,sample_SAM68_lowest_withRNA0000-integrate_subtracted.dat,ok
55.63,87.04,5.475,87.02,12.47,19.51,0.6891,19.42,0.6141,sample_SAM68_protein_40000-integrate_subtracted.dat,ok
13.72,36.81,0.2776,36.81,2.68624,3.906,0.05366,3.894,0.5054,sample_SAM68_protein_50000-integrate_subtracted.dat,ok
12.32,64.4,0.2311,64.4,2.60751,3.239,0.02496,3.234,0.5996,sample_SAM68_protein_60000-integrate_subtracted.dat,ok
57.88,76.57,6.518,76.57,9.99862,22.08,0.698,22.06,0.671,sample_SAM68_protein_low20000-integrate_subtracted.dat,ok
,,,,,,,,,sample_SAM68_protein_low30000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SAM68_protein_lowest0000-integrate_subtracted.dat,autorg_failed
13.97,252.1,0.5443,252.1,3.9594,4.142,0.01074,4.139,0.7778,sample_SAM68_withRNA_40000-integrate_subtracted.dat,ok
18.23,716.7,1.91,716.6,5.2882,5.474,0.01771,5.466,0.7997,sample_SAM68_withRNA_50000-integrate_subtracted.dat,ok
21.86,1266.0,4.148,1266.0,6.37589,6.409,0.02575,6.397,0.8343,sample_SAM68_withRNA_60000-integrate_subtracted.dat,ok
11.88,109.5,0.2443,109.5,3.40724,3.647,0.01061,3.644,0.6561,sample_SAM68_withRNA_low20000-integrate_subtracted.dat,ok
12.29,143.1,0.2805,143.1,3.62459,3.82,0.01005,3.817,0.6505,sample_SAM68_withRNA_low30000-integrate_subtracted.dat,ok
11.61,106.5,0.2013,106.5,3.36976,3.593,0.01007,3.591,0.6582,sample_SAM68_withRNA_lowest0000-integrate_subtracted.dat,ok
,,,,,,,,,sample_SBC00000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SBC10000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SBC20000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SBC30000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SBC40000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SCNC050000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SCNC10000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SCNC100000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SCNC20000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SCNC200000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SCNC50000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SCNC500000-integrate_subtracted.dat,autorg_failed
47.93,675.0,0.3167,675.0,12.5422,13.76,0.005602,13.72,0.7026,sample_SCNC800000-integrate_subtracted.dat,ok
17.17,0.02862,0.0002962,0.02862,6.03177,5.025,0.05437,5.021,0.6884,sample_SCNP_160000-integrate_subtracted.dat,ok
65.96,0.2775,0.01701,0.2775,11.7195,15.13,1.641,15.02,0.668,sample_SCNP_FeIII_210000-integrate_subtracted.dat,ok
12.61,0.02691,0.0001832,0.02691,4.00553,3.819,0.03094,3.818,0.8035,sample_SCNP_FeII_170000-integrate_subtracted.dat,ok
,,,,,,,,,sample_SDF00000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SDF10000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SDF20000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SDF30000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SDF40000-integrate_subtracted.dat,autorg_failed
14.34,-5.15,3.473,0.0,6.74925,34.71,29.05,0.0,0.2343,sample_SHJ00000-integrate_subtracted.dat,ok
,,,,,,,,,sample_SHJ10000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SHJ20000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SHJ30000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SHJ40000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SKB00000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SKB10000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SKB20000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SKB30000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_SKB40000-integrate_subtracted.dat,autorg_failed
9.93,0.1776,0.0002528,0.1776,1.66613,1.134,0.01969,1.145,0.6836,sample_SMG0000-integrate_subtracted.dat,ok
7.16,0.1192,0.0001368,0.1192,1.8291,1.796,0.004582,1.797,0.7996,sample_SMG_10_D2O0000-integrate_subtracted.dat,ok
9.91,0.2124,0.0002474,0.2124,1.65054,1.158,0.01633,1.169,0.6613,sample_SMG_20_D2O0000-integrate_subtracted.dat,ok
5.34,0.02316,6.032e-05,0.02316,1.98015,1.925,0.004857,1.925,0.8854,sample_SMG_2_D2O0000-integrate_subtracted.dat,ok
5.41,0.2702,0.0001064,0.2702,1.71851,1.882,0.0006181,1.883,0.6723,sample_SMG_ouzo_D2O0000-integrate_subtracted.dat,ok
6.89,0.03111,0.0002072,0.02885,3.00763,4.251,0.02103,12.8,0.2748,sample_ST10000-integrate_subtracted.dat,ok
69.56,1.221,0.02701,1.221,16.3444,21.74,0.3118,21.76,0.8243,sample_ST100000-integrate_subtracted.dat,ok
8.16,0.01921,0.000431,0.01856,3.67377,7.34,0.0459,13.7,0.2866,sample_ST110000-integrate_subtracted.dat,ok
74.55,1.875,0.04233,1.875,18.1775,24.45,0.2952,24.37,0.8607,sample_ST120000-integrate_subtracted.dat,ok
,,,,,,,,,sample_ST130000-integrate_subtracted.dat,autorg_failed
72.25,-0.03965,0.01644,0.0,12.0369,51.6,26.31,0.0,0.4979,sample_ST140000-integrate_subtracted.dat,ok
,,,,,,,,,sample_ST20000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_ST30000-integrate_subtracted.dat,autorg_failed
43.59,0.1634,0.002404,0.1634,10.8734,15.96,0.1248,16.0,0.4286,sample_ST40000-integrate_subtracted.dat,ok
44.99,0.287,0.003217,0.287,10.5499,17.06,0.09913,17.09,0.4896,sample_ST50000-integrate_subtracted.dat,ok
45.36,0.6096,0.003897,0.6096,12.765,16.56,0.05282,16.57,0.8818,sample_ST60000-integrate_subtracted.dat,ok
52.75,0.3494,0.004654,0.3494,14.4925,19.13,0.1096,19.17,0.8164,sample_ST70000-integrate_subtracted.dat,ok
72.5,0.9901,0.0158,0.9901,16.9996,22.41,0.2193,22.38,0.8585,sample_ST80000-integrate_subtracted.dat,ok
2.91,0.01227,3.996e-05,0.01227,1.27385,0.5301,0.01066,0.5305,0.361,sample_ST90000-integrate_subtracted.dat,ok
,,,,,,,,,sample_ST_0p370000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_ST_0p750000-integrate_subtracted.dat,autorg_failed
53.46,1360.0,11.31,1360.0,15.5852,17.7,0.1125,17.58,0.6674,sample_ST_1p50000-integrate_subtracted.dat,ok
82.03,3041.0,61.67,3041.0,16.3614,21.78,0.4473,21.61,0.6789,sample_ST_30000-integrate_subtracted.dat,ok
71.71,5336.0,88.64,5335.0,16.8144,20.14,0.3628,19.94,0.7329,sample_ST_60000-integrate_subtracted.dat,ok
27.71,261.2,2.193,261.1,9.21018,9.177,0.05416,9.13,0.75,sample_STni13_400_00020000-integrate_subtracted.dat,ok
29.38,317.2,2.472,317.1,10.1346,9.687,0.05855,9.632,0.8289,sample_STni16_400_00020000-integrate_subtracted.dat,ok
34.36,410.2,2.914,410.1,10.5717,10.6,0.05875,10.54,0.702,sample_STni22_400_00020000-integrate_subtracted.dat,ok
35.54,814.6,6.259,814.5,11.7546,11.36,0.07145,11.3,0.8224,sample_STni33_400_00020000-integrate_subtracted.dat,ok
39.72,1182.0,12.45,1182.0,13.3467,12.43,0.1028,12.35,0.7982,sample_STni41_400_00020000-integrate_subtracted.dat,ok
47.79,2026.0,18.93,2025.0,12.0198,14.17,0.1204,14.07,0.6239,sample_STni58_400_00020000-integrate_subtracted.dat,ok
44.67,2137.0,16.86,2137.0,11.06,13.51,0.08194,13.42,0.8025,sample_STni66_400_00020000-integrate_subtracted.dat,ok
,,,,,,,,,sample_STni99_400_00020000-integrate_subtracted.dat,autorg_failed
28.81,1879.0,3.133,1879.0,6.3485,6.802,0.0264,6.778,0.7168,sample_SUMO_ECSIT_3p150000-integrate_subtracted.dat,ok
31.91,3492.0,8.514,3492.0,6.28718,6.71,0.047,6.679,0.689,sample_SUMO_ECSIT_6p30000-integrate_subtracted.dat,ok
31.58,473.0,2.711,473.0,5.25799,6.446,0.1184,6.403,0.6887,sample_SUMO_NDUFAF_2p250000-integrate_subtracted.dat,ok
38.79,1331.0,4.752,1331.0,6.45914,8.021,0.08725,7.921,0.546,sample_SUMO_NDUFAF_4p50000-integrate_subtracted.dat,ok
,,,,,,,,,sample_SZ80000-integrate_subtracted.dat,autorg_failed
7.88,0.04863,0.0001946,0.04919,2.26732,4.895,0.01022,6.819,0.2774,sample_SZ90000-integrate_subtracted.dat,ok
26.78,0.05202,0.0006741,0.05202,4.48917,11.74,0.05623,11.73,0.2465,sample_S_10000-integrate_subtracted.dat,ok
8.4,0.08639,0.0001068,0.08639,4.03559,3.162,0.002324,3.161,0.4188,sample_S_100000-integrate_subtracted.dat,ok
20.04,0.1373,0.0004425,0.1373,3.72894,6.725,0.02032,6.702,0.2899,sample_S_110000-integrate_subtracted.dat,ok
54.16,1.847,0.04122,1.847,14.8794,19.65,0.1768,19.65,0.797,sample_S_20000-integrate_subtracted.dat,ok
8.97,0.1048,0.000117,0.1048,4.45336,3.357,0.002118,3.357,0.446,sample_S_30000-integrate_subtracted.dat,ok
14.04,0.238,0.0005323,0.238,6.96791,5.242,0.004652,5.241,0.463,sample_S_310000-integrate_subtracted.dat,ok
8.88,0.08973,0.0001008,0.08973,4.40946,3.297,0.001707,3.296,0.4638,sample_S_40000-integrate_subtracted.dat,ok
8.57,0.09169,0.0001126,0.09169,4.25583,3.213,0.001796,3.213,0.4222,sample_S_50000-integrate_subtracted.dat,ok
17.6,0.1709,0.0002383,0.1709,8.73757,5.665,0.004555,5.658,0.3854,sample_S_70000-integrate_subtracted.dat,ok
8.42,0.1036,0.000117,0.1036,4.18115,3.148,0.001685,3.148,0.3752,sample_S_80000-integrate_subtracted.dat,ok
8.39,0.09417,0.0001098,0.09417,4.16333,3.117,0.001716,3.116,0.3547,sample_S_90000-integrate_subtracted.dat,ok
,,,,,,,,,sample_S_dilute_1250000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Sam68_N_0p6280000-integrate_subtracted.dat,autorg_failed
72.92,0.4715,0.03505,0.4714,12.6809,19.94,1.304,19.8,0.6845,sample_Sam68_N_17p90000-integrate_subtracted.dat,ok
45.79,0.02577,0.002675,0.02577,7.84519,16.34,0.9378,16.26,0.6166,sample_Sam68_N_1p060000-integrate_subtracted.dat,ok
10.96,0.01345,0.0001287,0.01345,4.3491,3.838,0.02745,3.834,0.6812,sample_Sam68_N_2p300000-integrate_subtracted.dat,ok
62.66,0.1242,0.008712,0.1241,11.3934,20.44,0.7712,20.29,0.6112,sample_Sam68_N_4p870000-integrate_subtracted.dat,ok
26.55,0.117,0.001133,0.1169,4.51276,8.602,0.08818,8.471,0.5695,sample_Sam68_N_9p700000-integrate_subtracted.dat,ok
51.99,0.3483,0.007243,0.3483,8.84132,14.0,0.3523,13.86,0.68,sample_Sample10000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Sample1_Glyc_120000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Sample1_Glyc_30000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Sample1_Glyc_60000-integrate_subtracted.dat,autorg_failed
57.18,0.199,0.008257,0.199,10.479,14.8,0.7057,14.63,0.6539,sample_Sample20000-integrate_subtracted.dat,ok
47.07,0.09905,0.004445,0.09903,8.55805,13.35,0.6812,13.2,0.6535,sample_Sample40000-integrate_subtracted.dat,ok
62.92,0.08282,0.01522,0.08281,13.6111,19.36,3.638,19.21,0.6781,sample_Sample50000-integrate_subtracted.dat,ok
25.35,0.01647,0.0007278,0.01647,12.5837,8.85,0.2203,8.803,0.6893,sample_Sample60000-integrate_subtracted.dat,ok
22.82,426.3,1.81,426.2,6.25464,6.467,0.04189,6.417,0.7395,sample_Sample_210000-integrate_subtracted.dat,ok
23.69,773.1,2.827,773.0,6.63314,6.745,0.03528,6.724,0.7454,sample_Sample_220000-integrate_subtracted.dat,ok
7.53,61.59,0.1256,61.59,2.42954,2.454,0.006089,2.453,0.8269,sample_Sample_230000-integrate_subtracted.dat,ok
20.27,937.0,2.287,936.9,6.5368,6.451,0.01521,6.446,0.8918,sample_Sample_240000-integrate_subtracted.dat,ok
13.91,139.0,0.4,139.0,4.41886,4.434,0.01557,4.427,0.8697,sample_Sample_250000-integrate_subtracted.dat,ok
18.25,285.7,1.122,285.7,5.74095,5.805,0.02369,5.796,0.8822,sample_Sample_260000-integrate_subtracted.dat,ok
5.26,103.2,0.1049,103.2,1.66619,1.658,0.002404,1.658,0.7588,sample_Sample_310000-integrate_subtracted.dat,ok
4.38,47.67,0.08448,47.67,1.63658,1.601,0.002489,1.601,0.9,sample_Sample_320000-integrate_subtracted.dat,ok
32.57,994.3,4.281,994.2,7.48602,8.153,0.05645,8.104,0.631,sample_Sample_330000-integrate_subtracted.dat,ok
27.8,507.6,1.914,507.6,7.78477,8.075,0.03752,8.021,0.7155,sample_Sample_340000-integrate_subtracted.dat,ok
6.23,99.88,0.2208,99.88,1.95999,2.028,0.005619,2.027,0.8435,sample_Sample_350000-integrate_subtracted.dat,ok
6.84,103.3,0.1462,103.3,2.05863,2.114,0.00353,2.114,0.7407,sample_Sample_360000-integrate_subtracted.dat,ok
5.92,166.7,0.1453,166.7,2.13551,2.142,0.001714,2.142,0.5884,sample_Sample_filter0000-integrate_subtracted.dat,ok
26.6,48.5,1.144,48.49,9.48694,8.737,0.1743,8.665,0.7757,sample_Sdilute_1250000-integrate_subtracted.dat,ok
9.53,23.75,0.1666,23.75,2.66847,2.784,0.02781,2.782,0.7409,sample_Shrew0p6250000-integrate_subtracted.dat,ok
6.93,40.5,0.1344,40.5,2.39178,2.319,0.009109,2.319,0.8593,sample_Shrew1p250000-integrate_subtracted.dat,ok
6.56,87.99,0.2052,87.99,2.70302,2.431,0.003873,2.431,0.5992,sample_Shrew2p50000-integrate_subtracted.dat,ok
6.62,176.9,0.217,176.9,2.70406,2.44,0.002216,2.44,0.6039,sample_Shrew50000-integrate_subtracted.dat,ok
5.49,19.15,0.09076,19.15,2.35574,2.181,0.007642,2.182,0.7651,sample_ShrewLig0p6250000-integrate_subtracted.dat,ok
5.84,37.27,0.1035,37.27,2.33838,2.186,0.004421,2.186,0.7005,sample_ShrewLig1p250000-integrate_subtracted.dat,ok
7.73,74.72,0.1534,74.72,2.30645,2.32,0.006945,2.32,0.7992,sample_ShrewLig2p50000-integrate_subtracted.dat,ok
6.21,147.7,0.09712,147.7,2.30462,2.255,0.001685,2.256,0.7723,sample_ShrewLig50000-integrate_subtracted.dat,ok
38.08,455.8,4.637,455.8,7.08402,8.139,0.1999,8.126,0.6105,sample_SigmaAH0000-integrate_subtracted.dat,ok
4.01,128.6,0.1214,128.6,1.78001,1.587,0.001009,1.588,0.6112,sample_SigmaBH0000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy11s10000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy11s100000-integrate_subtracted.dat,autorg_failed
15.31,21.73,0.004367,21.73,5.14561,5.534,0.0005425,5.534,0.6042,sample_Soy11s1000000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy11s20000-integrate_subtracted.dat,autorg_failed
13.31,3.588,0.0008776,3.588,4.9677,4.969,0.0005273,4.97,0.6023,sample_Soy11s200000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy11s50000-integrate_subtracted.dat,autorg_failed
14.19,9.95,0.001862,9.95,4.27338,5.097,0.0004661,5.097,0.6076,sample_Soy11s500000-integrate_subtracted.dat,ok
14.02,16.3,0.003275,16.3,4.71153,5.149,0.0005218,5.151,0.6066,sample_Soy11s800000-integrate_subtracted.dat,ok
11.77,14.65,0.00241,14.65,3.22514,4.291,0.0003355,4.294,0.6115,sample_Soy11s_100mg_40C0000-integrate_subtracted.dat,ok
13.43,1.516,0.0006236,1.516,5.73626,4.964,0.001046,4.964,0.5938,sample_Soy11s_10mg_40C0000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy11s_1mg_40C0000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy11s_20mgNaCl100000-integrate_subtracted.dat,autorg_failed
39.41,1.739,0.01064,1.738,6.56171,9.281,0.1013,9.159,0.6426,sample_Soy11s_20mgNaCl1000000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy11s_20mgNaCl200000-integrate_subtracted.dat,autorg_failed
14.2,2.771,0.00143,2.771,7.04581,5.136,0.001226,5.136,0.5912,sample_Soy11s_20mgNaCl2000000-integrate_subtracted.dat,ok
14.86,1.734,0.001046,1.734,7.37777,5.294,0.001892,5.292,0.5954,sample_Soy11s_20mgNaCl500000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy11s_20mgNaCl5000000-integrate_subtracted.dat,autorg_failed
13.98,1.236,0.0006905,1.236,6.12442,5.011,0.00163,5.011,0.602,sample_Soy11s_20mgNaCl800000-integrate_subtracted.dat,ok
13.51,3.258,0.001572,3.258,4.51745,4.866,0.001134,4.866,0.6061,sample_Soy11s_20mg_40C0000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy11s_20mg_Nacl100_40C0000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy11s_20mg_Nacl10_40C0000-integrate_subtracted.dat,autorg_failed
50.95,6.252,0.05051,6.251,8.4696,13.95,0.1229,13.78,0.5903,sample_Soy11s_20mg_Nacl200_40C0000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy11s_20mg_Nacl20_40C0000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy11s_20mg_Nacl500_40C0000-integrate_subtracted.dat,autorg_failed
60.92,4.516,0.07706,4.516,11.8867,16.35,0.2691,16.22,0.6543,sample_Soy11s_20mg_Nacl50_40C0000-integrate_subtracted.dat,ok
64.78,3.99,0.1056,3.989,12.9569,16.7,0.4228,16.56,0.6882,sample_Soy11s_20mg_Nacl80_40C0000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy11s_2mg_40C0000-integrate_subtracted.dat,autorg_failed
11.78,7.717,0.001681,7.717,3.082,4.367,0.0004415,4.37,0.6119,sample_Soy11s_50mg_40C0000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy11s_5mg_40C0000-integrate_subtracted.dat,autorg_failed
11.73,12.08,0.002083,12.08,3.14858,4.326,0.0003854,4.329,0.6119,sample_Soy11s_80mg_40C0000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy11s_87mgNaCl100000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy11s_87mgNaCl1000000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy11s_87mgNaCl200000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy11s_87mgNaCl2000000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy11s_87mgNaCl500000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy11s_87mgNaCl5000000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy11s_87mgNaCl800000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy11s_87mg_Nacl100_40C0000-integrate_subtracted.dat,autorg_failed
12.84,14.36,0.002813,14.36,4.38434,4.65,0.0004105,4.652,0.6074,sample_Soy11s_87mg_Nacl10_40C0000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy11s_87mg_Nacl200_40C0000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy11s_87mg_Nacl20_40C0000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy11s_87mg_Nacl500_40C0000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy11s_87mg_Nacl50_40C0000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy11s_87mg_Nacl80_40C0000-integrate_subtracted.dat,autorg_failed
31.52,0.1271,0.001164,0.127,5.82244,6.956,0.1382,6.888,0.6907,sample_Soy7s_10000-integrate_subtracted.dat,ok
16.12,3.035,0.002039,3.035,4.36048,5.024,0.003124,5.024,0.6516,sample_Soy7s_100000-integrate_subtracted.dat,ok
10.98,16.29,0.002107,16.29,2.73583,4.034,0.0002257,4.038,0.6652,sample_Soy7s_1000000-integrate_subtracted.dat,ok
10.26,12.37,0.001908,12.37,2.91883,3.827,0.0002406,3.83,0.6542,sample_Soy7s_100Nacl2000000-integrate_subtracted.dat,ok
52.64,8.094,0.06393,8.092,8.9012,14.0,0.1208,13.83,0.6794,sample_Soy7s_10mgNacl2000000-integrate_subtracted.dat,ok
10.52,16.16,0.002007,16.16,5.25988,3.821,0.000179,3.824,0.6005,sample_Soy7s_1460000-integrate_subtracted.dat,ok
38.8,12.01,0.03399,12.0,6.45939,8.945,0.05096,8.714,0.4301,sample_Soy7s_146Nacl2000000-integrate_subtracted.dat,ok
42.1,0.3903,0.006958,0.3903,7.48436,10.06,0.2765,9.924,0.6732,sample_Soy7s_1mgNacl2000000-integrate_subtracted.dat,ok
30.19,0.4133,0.001367,0.4132,5.88509,6.902,0.04713,6.835,0.6712,sample_Soy7s_20000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy7s_200000-integrate_subtracted.dat,autorg_failed
16.05,6.921,0.002461,6.921,7.96669,5.714,0.001106,5.712,0.5954,sample_Soy7s_20mgNacl2000000-integrate_subtracted.dat,ok
57.64,1.296,0.02623,1.296,10.1778,12.85,0.4384,12.71,0.6897,sample_Soy7s_2mgNacl2000000-integrate_subtracted.dat,ok
18.88,1.403,0.00158,1.403,4.84189,5.372,0.007356,5.364,0.6419,sample_Soy7s_50000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy7s_500000-integrate_subtracted.dat,autorg_failed
14.45,13.15,0.003229,13.15,6.6941,5.109,0.0007611,5.108,0.6035,sample_Soy7s_50mgNacl2000000-integrate_subtracted.dat,ok
16.67,1.917,0.0007824,1.917,8.27312,5.989,0.001322,5.986,0.5922,sample_Soy7s_5mgNacl2000000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy7s_73_Nacl100000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_Soy7s_73_Nacl200000-integrate_subtracted.dat,autorg_failed
11.26,12.56,0.001411,12.56,3.46552,4.067,0.000216,4.07,0.6705,sample_Soy7s_73_Nacl500000-integrate_subtracted.dat,ok
11.61,13.68,0.002018,13.68,3.35306,4.105,0.000365,4.108,0.6771,sample_Soy7s_73_Nacl800000-integrate_subtracted.dat,ok
11.61,12.59,0.002659,12.59,4.54775,4.344,0.0004444,4.347,0.6131,sample_Soy7s_73_nacl1000000-integrate_subtracted.dat,ok
11.46,12.05,0.002635,12.05,4.54182,4.276,0.0004726,4.28,0.6134,sample_Soy7s_73_nacl2000000-integrate_subtracted.dat,ok
10.84,7.224,0.001836,7.224,4.24427,3.914,0.0005392,3.916,0.6147,sample_Soy7s_73_nacl5000000-integrate_subtracted.dat,ok
11.43,12.84,0.002167,12.84,3.40987,4.056,0.0003471,4.06,0.6776,sample_Soy7s_73mg_Nacl100_40C0000-integrate_subtracted.dat,ok
11.14,11.2,0.001882,11.2,3.50411,3.961,0.0003207,3.964,0.675,sample_Soy7s_73mg_Nacl200_40C0000-integrate_subtracted.dat,ok
9.99,7.141,0.001555,7.141,3.25346,3.625,0.0004222,3.627,0.6643,sample_Soy7s_73mg_Nacl500_40C0000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Soy7s_800000-integrate_subtracted.dat,autorg_failed
11.36,12.28,0.001563,12.28,3.59466,3.993,0.0002177,3.996,0.6757,sample_Soy7s_80Nacl2000000-integrate_subtracted.dat,ok
5.89,167.9,0.213,167.9,1.99979,1.978,0.002678,1.978,0.8866,sample_Sp188r_Ke62a10000-integrate_subtracted.dat,ok
6.59,82.38,0.1868,82.38,1.98535,1.989,0.006269,1.989,0.8424,sample_Sp188r_Ke62a20000-integrate_subtracted.dat,ok
5.49,41.14,0.1283,41.14,1.92653,1.886,0.007307,1.886,0.8672,sample_Sp188r_Ke62a30000-integrate_subtracted.dat,ok
5.75,22.5,0.1465,22.5,1.87901,1.879,0.01606,1.879,0.934,sample_Sp188r_Ke62a40000-integrate_subtracted.dat,ok
5.42,10.8,0.1792,10.8,1.84544,1.839,0.03875,1.84,0.9284,sample_Sp188r_Ke62a50000-integrate_subtracted.dat,ok
,,,,,,,,,sample_Spermine_200000-integrate_subtracted.dat,autorg_failed
2.05,47.06,0.0582,50.07,1.02676,2.135,0.0007047,15.48,0.274,sample_Stef_sample_100000-integrate_subtracted.dat,ok
2.06,43.54,0.05903,46.4,1.03078,2.135,0.0008383,15.4,0.2611,sample_Stef_sample_270000-integrate_subtracted.dat,ok
48.77,148.0,3.322,148.0,8.12504,9.491,0.6189,9.44,0.6865,sample_Sulf2_0p450000-integrate_subtracted.dat,ok
26.63,356.1,2.019,356.1,8.94714,8.452,0.0471,8.424,0.8035,sample_Sulf2_0p90000-integrate_subtracted.dat,ok
34.06,414.1,1.576,414.1,9.02635,9.659,0.04644,9.585,0.7112,sample_Sulf2_0p9_HP_dp8_1_10000-integrate_subtracted.dat,ok
31.18,468.0,1.961,468.0,9.81051,9.433,0.04454,9.381,0.7446,sample_Sulf2_0p9_HP_dp8_1_100000-integrate_subtracted.dat,ok
4.19,0.002863,4.606e-05,0.002863,1.89737,1.903,0.01949,1.903,0.1647,sample_Syr1_0_156mgml0000-integrate_subtracted.dat,ok
